rp_entity_id,rpa_date_utc,timestamp_utc,entity_name,relevance,event_sentiment_score,event_relevance,topic,type,category,news_type,headline,src
D8442A,43718,43718.736275,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW Apple to launch TV+, Arcade streaming services for $4.99 a mon",APPLE19
D8442A,43718,43718.736275,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Apple To Launch TV+, Arcade Streaming Services For $4.99 A Month",APPLE19
D8442A,43718,43718.742196,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW UPDATE: Apple to launch TV+, Arcade streaming services for $4.",APPLE19
D8442A,43718,43718.742196,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Update: Apple To Launch TV+, Arcade Streaming Services For $4.99",APPLE19
D8442A,43718,43718.7757,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Introduces Dual Camera iPhone 11,APPLE19
D8442A,43718,43718.7757,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Introduces Dual Camera iPhone 11 -2-,APPLE19
D8442A,43718,43718.776052,Apple Inc.,100,0.52,100,business,product-release,product-release,HOT-NEWS-FLA,Apple to Release New iPhones on Sept. 20,APPLE19
D8442A,43718,43718.776116,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple Introduces Dual Camera iPhone 11,APPLE19
D8442A,43718,43718.837692,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Apple Unveils New iPhones, Low-Price Subscription Services",APPLE19
D8442A,43718,43718.978812,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Apple Unveils New iPhones, Low-Price Subscription Services -- Upd",APPLE19
D8442A,43719,43719.041925,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Apple Unveils New iPhones, Low-Price Subscription Services -- 2nd",APPLE19
D8442A,43719,43719.942925,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,"Apple Introduces iPhone 11, New iPad, and More; More Info at B&H",APPLE19
D8442A,43719,43719.950248,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,"Press Release: Apple Introduces iPhone 11, New iPad, and More; Mo",APPLE19
D8442A,44116,44116.657887,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Launches New iPhones Tuesday. Wall Street Is Pumped. -- Bar,APPLE20
D8442A,44117,44117.718059,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces HomePod mini: A powerful smart speaker with amaz,APPLE20
D8442A,44117,44117.718059,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces HomePod mini: A powerful smart -2-,APPLE20
D8442A,44117,44117.718226,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple introduces HomePod mini: A powerful smart sp,APPLE20
D8442A,44117,44117.718226,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple introduces HomePod mini: A -2-,APPLE20
D8442A,44117,44117.729796,Apple Inc.,100,0.52,100,business,product-release,product-release,HOT-NEWS-FLA,Apple Unveils iPhones With 5G Capabilities,APPLE20
D8442A,44117,44117.729796,Apple Inc.,100,0.44,100,business,product-release,product-release,HOT-NEWS-FLA,Apple Shows off iPhone 12 With 6.1-Inch Screen,APPLE20
D8442A,44117,44117.739074,Apple Inc.,100,0.52,100,business,product-release,product-release,HOT-NEWS-FLA,"Apple Unveils 'MagSafe' Technology, With Magnetic Charging and Ac",APPLE20
D8442A,44117,44117.743803,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW Apple unveils iPhone 12 and iPhone 12 mini, its first 5G phone",APPLE20
D8442A,44117,44117.743934,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW UPDATE: Apple unveils iPhone 12 and iPhone 12 mini, its first",APPLE20
D8442A,44117,44117.746087,Apple Inc.,100,0.52,100,business,product-release,product-release,HOT-NEWS-FLA,"Apple Shows off Four New iPhone Models: iPhone 12, iPhone 12 Mini",APPLE20
D8442A,44117,44117.754867,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces iPhone 12 Pro and iPhone 12 Pro Max with 5G,APPLE20
D8442A,44117,44117.754867,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces iPhone 12 Pro and iPhone 12 Pro -2-,APPLE20
D8442A,44117,44117.754867,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces iPhone 12 Pro and iPhone 12 Pro -3-,APPLE20
D8442A,44117,44117.755259,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple introduces iPhone 12 Pro and iPhone 12 Pro M,APPLE20
D8442A,44117,44117.755259,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple introduces iPhone 12 Pro and -2-,APPLE20
D8442A,44117,44117.755259,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple introduces iPhone 12 Pro and -3-,APPLE20
D8442A,44117,44117.764597,Apple Inc.,100,0.76,100,business,product-release,product-release,FULL-ARTICLE,MW Apple rolls out new iPhone 12 Pro and iPhone 12 Pro Max device,APPLE20
D8442A,44117,44117.764826,Apple Inc.,100,0.76,100,business,product-release,product-release,FULL-ARTICLE,MW UPDATE: Apple rolls out new iPhone 12 Pro and iPhone 12 Pro Ma,APPLE20
D8442A,44117,44117.91118,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Apple Reveals Four iPhone 12 Models, Heralding 'New Era' for 5G T",APPLE20
D8442A,44118,44118.259638,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Technology:  Apple Introduces Four iPhone 12 Models  ----  By Tim,APPLE20
D8442A,44118,44118.272357,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Introduces Four iPhone 12 Models -- WSJ,APPLE20
D8442A,44118,44118.754171,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Unveils iPhone 12 Lineup and HomePod mini; More Info at B&H,APPLE20
D8442A,44452,44452.738059,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Launches New Phones Tomorrow. Here's What You Need To Know.,APPLE21
D8442A,44453,44453.402817,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple to Reveal New iPhone Lineup,APPLE21
D8442A,44453,44453.722922,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Unveils New iPad mini with Breakthrough Performance in Stun,APPLE21
D8442A,44453,44453.722922,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Unveils New iPad mini with Breakthrough -2-,APPLE21
D8442A,44453,44453.723967,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple Unveils New iPad Mini,APPLE21
D8442A,44453,44453.748526,Apple Inc.,100,0.52,100,business,product-release,product-release,HOT-NEWS-FLA,Apple Unveils New iPhone 13 Lineup With A15 Bionic Chip,APPLE21
D8442A,44453,44453.757189,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW Apple reveals iPhone 13, iPad Mini price increase and larger A",APPLE21
D8442A,44453,44453.761117,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,"Apple Reveals Apple Watch Series 7, Featuring a Larger, More Adva",APPLE21
D8442A,44453,44453.761117,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,"Apple Reveals Apple Watch Series 7, Featuring a -2-",APPLE21
D8442A,44453,44453.761119,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,"Apple Introduces iPhone 13 and iPhone 13 mini, Delivering Breakth",APPLE21
D8442A,44453,44453.761119,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,"Apple Introduces iPhone 13 and iPhone 13 mini, -2-",APPLE21
D8442A,44453,44453.76112,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Unveils iPhone 13 Pro and iPhone 13 Pro Max -- More Pro Tha,APPLE21
D8442A,44453,44453.76112,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Unveils iPhone 13 Pro and iPhone 13 Pro Max -2-,APPLE21
D8442A,44453,44453.76112,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Unveils iPhone 13 Pro and iPhone 13 Pro Max -3-,APPLE21
D8442A,44453,44453.761292,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple Introduces iPhone 13 and iPhone 13 Mini,APPLE21
D8442A,44453,44453.761887,Apple Inc.,100,0.52,100,business,product-release,product-release,HOT-NEWS-FLA,"Apple Releases iPhone 13 Pro, Pro Max With New Camera Improvement",APPLE21
D8442A,44453,44453.761887,Apple Inc.,100,0.52,100,business,product-release,product-release,HOT-NEWS-FLA,Apple to Release an iPhone Model With 1 Terabyte of Storage,APPLE21
D8442A,44453,44453.762171,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,"Apple: Reveals Apple Watch Series 7, Featuring a Larger, More Adv",APPLE21
D8442A,44453,44453.774562,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW Apple reveals iPhone 13 lineup, iPad Mini price increase and l",APPLE21
D8442A,44811,44811.409765,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple to Unveil iPhone 14 Lineup,APPLE22
D8442A,44811,44811.720005,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Releases New Apple Watch Series 8 -- WSJ,APPLE22
D8442A,44811,44811.733874,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Apple Releases New Watch Ultra Aimed at Sports Enthusiasts, SE Mo",APPLE22
D8442A,44811,44811.749646,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Unveils New AirPods Pro -- WSJ,APPLE22
D8442A,44811,44811.75626,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Unveils iPhone 14 and Larger iPhone 14 Plus -- WSJ,APPLE22
D8442A,44811,44811.77069,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Shows Off iPhone 14 Pro Lineup -- WSJ,APPLE22
D8442A,44811,44811.771532,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Introduces iPhone 14 and iPhone 14 Plus,APPLE22
D8442A,44811,44811.771532,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Introduces iPhone 14 and iPhone 14 Plus -2-,APPLE22
D8442A,44811,44811.771532,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Introduces iPhone 14 and iPhone 14 Plus -3-,APPLE22
D8442A,44811,44811.771533,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Reveals Apple Watch Series 8 and the New Apple Watch SE,APPLE22
D8442A,44811,44811.771533,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Reveals Apple Watch Series 8 and the New -2-,APPLE22
D8442A,44811,44811.771535,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Debuts iPhone 14 Pro and iPhone 14 Pro Max,APPLE22
D8442A,44811,44811.771535,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Debuts iPhone 14 Pro and iPhone 14 Pro Max -2-,APPLE22
D8442A,44811,44811.771535,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple Debuts iPhone 14 Pro and iPhone 14 Pro Max -3-,APPLE22
D8442A,44811,44811.77355,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple Debuts iPhone 14 Pro and iPhone 14 Pro Max,APPLE22
D8442A,44811,44811.77355,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple Debuts iPhone 14 Pro and -2-,APPLE22
D8442A,44811,44811.77355,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple Debuts iPhone 14 Pro and -3-,APPLE22
D8442A,44811,44811.773679,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple Introduces iPhone 14 and iPhone 14 Plus,APPLE22
D8442A,44811,44811.773679,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple Introduces iPhone 14 and -2-,APPLE22
D8442A,44811,44811.77368,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple Introduces iPhone 14 and -3-,APPLE22
D8442A,44811,44811.773724,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple Reveals Apple Watch Series 8 and the New App,APPLE22
D8442A,44811,44811.773724,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Press Release: Apple Reveals Apple Watch Series 8 -2-,APPLE22
D8442A,45181,45181.041667,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Set to Unveil Latest iPhone: 5 Things to Watch -- WSJ,APPLE23
D8442A,45181,45181.646623,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,iOS 17 Launch Date to Be Announced,APPLE23
D8442A,45181,45181.713237,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,MW MarketWatch Live: Apple unveils iPhone 15. Get details here.,APPLE23
D8442A,45181,45181.718226,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Unveils New Smartwatches With iPhone 15 On Deck -- IBD,APPLE23
D8442A,45181,45181.718476,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Watch Series 9 Announced,APPLE23
D8442A,45181,45181.72778,Apple Inc.,100,0.76,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces the advanced new Apple Watch Series 9,APPLE23
D8442A,45181,45181.742315,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Apple Unveils iPhone 15 Smartphones, New Apple Watches -- IBD",APPLE23
D8442A,45181,45181.754215,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW Dow rises as Apple unveils iPhone 15, with inflation data loom",APPLE23
D8442A,45181,45181.763891,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces new AirPods Pro (2nd generation) with USB-C char,APPLE23
D8442A,45181,45181.763892,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple unveils Apple Watch Ultra 2,APPLE23
D8442A,45181,45181.763892,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple unveils Apple Watch Ultra 2 -2-,APPLE23
D8442A,45181,45181.763893,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple unveils iPhone 15 Pro and iPhone 15 Pro Max,APPLE23
D8442A,45181,45181.763893,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple unveils iPhone 15 Pro and iPhone 15 Pro Max -2-,APPLE23
D8442A,45181,45181.763893,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple unveils iPhone 15 Pro and iPhone 15 Pro Max -3-,APPLE23
D8442A,45181,45181.763893,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple debuts iPhone 15 and iPhone 15 Plus,APPLE23
D8442A,45181,45181.763894,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple debuts iPhone 15 and iPhone 15 Plus -2-,APPLE23
D8442A,45181,45181.763894,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple debuts iPhone 15 and iPhone 15 Plus -3-,APPLE23
D8442A,45181,45181.764035,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple Unveils Apple Watch Ultra 2,APPLE23
D8442A,45181,45181.765031,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple Introduces New AirPods Pro (2nd Generation) With USB-C Char,APPLE23
D8442A,45181,45181.76539,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple Debuts iPhone 15 and iPhone 15 Plus,APPLE23
D8442A,45181,45181.789633,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,MW The Dow Jones Industrial Average enters negative territory aft,APPLE23
D8442A,45181,45181.796321,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Unveils iPhone 15 Smartphones But Investors Are Unimpressed,APPLE23
D8442A,45181,45181.804225,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW Stocks fall after Apple unveils iPhone 15, with U.S. inflation",APPLE23
D8442A,45181,45181.864683,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW Dow snaps three-day win streak as Apple unveils iPhone 15, wit",APPLE23
D8442A,45544,45544.46744,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple To Unveil iPhone 16 AI Smartphone (Live Coverage) -- IBD,APPLE24
D8442A,45544,45544.718815,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Debuts Apple Watch 10 (Live Coverage) -- IBD,APPLE24
D8442A,45544,45544.75149,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Unveils iPhone 16. Stock Down. (Live Coverage) -- IBD,APPLE24
D8442A,45544,45544.775004,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Introducing Apple Watch Series 10,APPLE24
D8442A,45544,45544.775005,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Introducing Apple Watch Series 10 -2-,APPLE24
D8442A,45544,45544.775005,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces AirPods 4 and the world's first all-in-one heari,APPLE24
D8442A,45544,45544.775005,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces AirPods 4 and the world's first -2-,APPLE24
D8442A,45544,45544.775005,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces iPhone 16 and iPhone 16 Plus,APPLE24
D8442A,45544,45544.775005,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces iPhone 16 and iPhone 16 Plus -2-,APPLE24
D8442A,45544,45544.775005,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces iPhone 16 and iPhone 16 Plus -3-,APPLE24
D8442A,45544,45544.775006,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple debuts iPhone 16 Pro and iPhone 16 Pro Max,APPLE24
D8442A,45544,45544.775006,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple debuts iPhone 16 Pro and iPhone 16 Pro Max -2-,APPLE24
D8442A,45544,45544.775007,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple debuts iPhone 16 Pro and iPhone 16 Pro Max -3-,APPLE24
D8442A,45544,45544.77513,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple Introduces AirPods 4 and the World's First All-In-One Heari,APPLE24
D8442A,45544,45544.777048,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple: Introducing Apple Watch Series 10,APPLE24
D8442A,45544,45544.777116,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple Introduces iPhone 16 and iPhone 16 Plus,APPLE24
D8442A,45544,45544.800278,Apple Inc.,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Apple Unveils an AI iPhone -- WSJ,APPLE24
D8442A,45545,45545.36251,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple Launches New IPhone And AI At Its Biggest Event Of The Year,APPLE24
D8442A,45909,45909.71884,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple: Introduces AirPods Pro 3 Headphones >AAPL,APPLE25
D8442A,45909,45909.728481,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces Apple Watch SE 3,APPLE25
D8442A,45909,45909.728481,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces Apple Watch SE 3 -2-,APPLE25
D8442A,45909,45909.728481,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple introduces Apple Watch SE 3 -3-,APPLE25
D8442A,45909,45909.736236,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple: Introduces Apple Watch SE 3,APPLE25
D8442A,45909,45909.756953,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple debuts iPhone 17,APPLE25
D8442A,45909,45909.756953,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple debuts iPhone 17 -2-,APPLE25
D8442A,45909,45909.756953,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,"Apple unveils iPhone 17 Pro and iPhone 17 Pro Max, the most power",APPLE25
D8442A,45909,45909.756953,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple unveils iPhone 17 Pro and iPhone 17 Pro -2-,APPLE25
D8442A,45909,45909.756953,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,Apple unveils iPhone 17 Pro and iPhone 17 Pro -3-,APPLE25
D8442A,45909,45909.756954,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,"Apple debuts Apple Watch Series 11, featuring groundbreaking heal",APPLE25
D8442A,45909,45909.756954,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,"Apple debuts Apple Watch Series 11, featuring -2-",APPLE25
D8442A,45909,45909.756954,Apple Inc.,100,0.52,100,business,product-release,product-release,PRESS-RELEAS,"Apple debuts Apple Watch Series 11, featuring -3-",APPLE25
D8442A,45909,45909.757133,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,"Apple Unveils iPhone 17 Pro and iPhone 17 Pro Max, the Most Power",APPLE25
D8442A,45909,45909.757776,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple Introduces Thinner Phone iPhone Air,APPLE25
D8442A,45909,45909.758982,Apple Inc.,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Apple Debuts Apple Watch Series 11,APPLE25
D8442A,45909,45909.791679,Apple Inc.,100,0.76,100,business,product-release,product-release,FULL-ARTICLE,Dow Jones Top Company Headlines at 3 PM ET: Apple Releases Thinne,APPLE25
D8442A,45909,45909.7962,Apple Inc.,100,0.76,100,business,product-release,product-release,FULL-ARTICLE,"Apple Releases Thinner 'iPhone Air,' Seeking to Boost Upgrades Wi",APPLE25
D8442A,45909,45909.821833,Apple Inc.,100,0.76,100,business,product-release,product-release,FULL-ARTICLE,"Apple Releases Thinner 'iPhone Air,' Seeking to Boost Upgrades Wi",APPLE25
D8442A,45910,45910.272272,Apple Inc.,100,0.76,100,business,product-release,product-release,FULL-ARTICLE,Apple Unveils Thinner iPhone Air -- WSJ,APPLE25
4A6F00,42646,42646.83971,Alphabet I,100,0.44,100,business,product-release,product-release,NEWS-FLASH,Remedies in EU Shopping Case May Require Google to Display Rival,GOOGLE16
4A6F00,42647,42647.683289,Alphabet I,100,0.52,100,business,product-release,product-release,NEWS-FLASH,Google Introduces Pixel Smartphone,GOOGLE16
4A6F00,42647,42647.700361,Alphabet I,100,0.52,100,business,product-release,product-release,NEWS-FLASH,"Google Introduces Virtual-Reality headset, Daydream View",GOOGLE16
4A6F00,42647,42647.745391,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Google Details New 'Pixel' Smartphones, Amazon Echo-Fighter Calle",GOOGLE16
4A6F00,42647,42647.81077,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Google Brings It Home -- Heard on the Street,GOOGLE16
4A6F00,42647,42647.823897,Alphabet I,100,0.44,100,business,product-release,product-release,FULL-ARTICLE,"MW Google launches iPhone rival Pixel, plus virtual reality goggl",GOOGLE16
4A6F00,42647,42647.998721,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Google Details New Pixel Smartphones, Amazon Echo Rival",GOOGLE16
4A6F00,42648,42648.175249,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Technology:  Google Reveals New Phone  ---  Pixel smartphones  bu,GOOGLE16
4A6F00,42648,42648.455809,Alphabet I,100,0.44,100,business,product-release,product-release,FULL-ARTICLE,"MW UPDATE: Google launches iPhone rival Pixel, plus virtual reali",GOOGLE16
4A6F00,43012,43012.685322,Alphabet I,100,0.52,100,business,product-release,product-release,NEWS-FLASH,MW Google introduces Google Home Mini,GOOGLE17
4A6F00,43012,43012.709082,Alphabet I,100,0.52,100,business,product-release,product-release,NEWS-FLASH,MW Google introduces new Pixel 2 smartphones,GOOGLE17
4A6F00,43012,43012.709361,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW Google launches new Home smart speakers, including high-end Ap",GOOGLE17
4A6F00,43012,43012.709361,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Google Launches New Home Smart Speakers, Including High-end Apple",GOOGLE17
4A6F00,43012,43012.725995,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Update: Google Launches New Home Smart Speakers, Including High-e",GOOGLE17
4A6F00,43012,43012.725995,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW UPDATE: Google launches new Home smart speakers, including hig",GOOGLE17
4A6F00,43012,43012.732488,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,MW Google launches new Pixel 2 smartphones,GOOGLE17
4A6F00,43012,43012.732488,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Google Launches New Pixel 2 Smartphones -- MarketWatch,GOOGLE17
4A6F00,43382,43382.74702,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Google Unveils New Hardware, Including a Tablet-Laptop Hybrid and",GOOGLE18
4A6F00,43382,43382.750056,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,Google Unveils New Hardware,GOOGLE18
4A6F00,43753,43753.689866,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW Google unveils new Pixel 4, Pixelbook, and home devices",GOOGLE19
4A6F00,44104,44104.789991,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW Google introduces new Pixel 5 smartphone, Chromecast, Nest spe",GOOGLE20
4A6F00,44104,44104.801152,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"MW UPDATE: Google introduces new Pixel 5 smartphone, Chromecast,",GOOGLE20
4A6F00,44104,44104.864947,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Google Unveils 5G Pixel Phones, Nest Audio Smart Speaker and Firs",GOOGLE20
4A6F00,44104,44104.919238,Alphabet I,100,0.52,100,business,product-release,product-release,FULL-ARTICLE,"Google Launches New Pixel Phones, Updated Streaming Video, and Ne",GOOGLE20
